,Coefficient
DMATT,0.0001263103682561945
DHPPDA2,0.00012630598230293106
ADCS,0.00012627195514481655
G1SAT,0.00012624464862670366
UPPDC1,0.00012623920599782464
GF6PTA,0.00012623329383953228
UPP3S,0.00012622443814969884
ACOAD2f,0.00012621871110933867
PDX5PS,0.0001262065241172367
IGPDH,0.00012617376722289154
DHDPRy,0.00012614938862832412
LEUTAi,0.00012614327546721387
OPHHX3,0.00012613217095043956
ACLS,0.00012612709167518946
GMPS,0.0001261115061490288
HACD7,0.00012609536107848984
OPMEACPR,0.0001260815293073883
OHPBAT,0.00012608122554938226
PSCVT,0.00012606164319622698
MOHMT,0.000126054812608735
ASP1DC,0.00012605118587363828
PDX5PO2,0.00012604592328128287
P5CR,0.0001260444090535179
PMEACPE,0.00012603786852438036
AACPS3,0.00012602545555435047
GK1,0.0001260033833275378
UMPK,0.0001259987566903995
FADRx,0.00012599756634564744
ACOAD7f,0.0001259908753861211
ACHBS,0.00012596739868714338
PPBNGS,0.00012594812426858863
TMPPP,0.00012594371351612815
CHRPL,0.00012591874872150115
OCBT,0.00012591395311955606
AACPS7,0.00012588902127372867
G5SD,0.00012588840499453804
THZPSN3,0.00012588649766343148
OGMEACPD,0.0001258800868855627
TMDS,0.0001258445750125867
MOAT,0.00012584176552389315
PPNCL2,0.00012583454361072782
DASYN161,0.00012582005181241884
ORPT,0.0001257951881062778
CDPMEK,0.00012579017472630832
TDSK,0.00012578405222218454
UAPGR,0.0001257807944765519
IPPMIa,0.00012575684818458228
TYRTA,0.000125744180442199
DASYN160,0.0001257358775677477
ICYSDS,0.0001257328079325906
GHMT2r,0.0001257259487461503
ADSK,0.0001256760284270753
CTPS2,0.0001256668570536484
DDPA,0.0001256536814657545
4HTHRA,0.0001256515394129842
IPDPS,0.0001256356642958599
UDCPDPS,0.0001256278865638414
HBZOPT,0.00012562781226228216
U23GAAT,0.00012557853698586403
A5PISO,0.00012557374900018975
DAPDC,0.00012555902882560366
VALTA,0.0001255527977814859
MECDPDH5,0.0001255468015741185
DNTPPA,0.00012554400783768664
OMPDC,0.00012552994640392182
APRAUR,0.0001255298776285691
PNTK,0.00012551847217774615
IG3PS,0.00012551441022546532
MCTP1App,0.00012551085486154606
ACOTA,0.00012549707687167804
DHPS2,0.00012547684506694667
UAGAAT,0.00012542582879708465
DNMPPA,0.00012542359665823833
I4FE4SR,0.00012542182552609
IMPC,0.00012541666526529
ARGSS,0.000125414678515613
THDPS,0.00012540971178446524
ACOAD3f,0.00012540706160205908
PRASCSi,0.00012540243385094108
AGPAT160,0.00012539337259010993
DTMPK,0.0001253624124497469
OMCDC,0.00012533356729647774
PPC,0.00012532907936268649
HACD6,0.00012532417466662232
AIRC2,0.00012530030686632002
HACD2,0.00012529717390039828
ADSS,0.0001252913765774629
PRMICI,0.00012528354044121485
OGMEACPS,0.00012528178986633015
AHCYSNS,0.00012526732899822214
UAGDP,0.00012524923061610113
SULR,0.00012522935208318737
PMDPHT,0.00012522427363355682
IPPS,0.0001252161851769597
UAGPT3,0.00012521186474345546
KARA2,0.00012520205609263413
CYTK1,0.00012519340862631438
AIRC3,0.00012517155904929764
PPND,0.00012516725476820762
DXPS,0.00012516493368380685
HSTPT,0.0001251544314640622
NADS1,0.0001251412856833807
DXPRIi,0.0001251388485255333
AGPAT161,0.00012513131762730857
THRD_L,0.00012513058439838812
OCTDPS,0.0001251241162095885
PAPSR,0.00012510478071073305
HISTP,0.00012510083848174536
RHCCE,0.0001250955467554448
ASNS2,0.00012509043401532364
ALAR,0.00012508118857871027
UGMDDS,0.0001250797253223019
RNTR3c2,0.00012504936372377139
LPADSS,0.00012503494325934796
DHQTi,0.0001250248277954536
IPPMIb,0.0001250220589772391
ADCL,0.00012499865780541628
ANS,0.00012498459734098862
PRFGS,0.0001249420352062808
I2FE2ST,0.00012493693336804314
MALCOAMT,0.00012491291641516053
ECOAH5,0.00012489841350876073
METS,0.00012487971038675232
I4FE4ST,0.00012486717397386935
AOXSr2,0.00012486082903109054
ECOAH1,0.00012485787102328513
BPNT,0.00012485201508128507
DHNPA2r,0.0001248386100771944
PHETA1,0.00012479550277559264
NNDPR,0.0001247778046612172
TYRL,0.00012475611896497948
RBFSa,0.00012475430891266452
ATPPRT,0.0001247313757037298
AGPR,0.00012471914732420405
PSSA161,0.0001246567827760422
ANPRT,0.0001246036182418247
PSD161,0.0001245778512933441
ALATA_L,0.00012456496072638866
NNATr,0.0001245436532742764
MTHFR2,0.00012452131324830864
RBFK,0.00012450672336852055
CYSS,0.00012449873385181388
ACODA,0.00012449028543214244
RBFSb,0.00012445683895136555
DHORTS,0.00012445087618435545
MEPCT,0.00012443751708669497
KDOPP,0.00012442732988733184
PRPPS,0.00012439866439118062
TPI,0.0001243886703059163
UAMAS,0.00012438338643858913
GLU5K,0.00012437015394800582
FMNAT,0.0001243621453448968
PRAGSr,0.00012435643277209106
IMPD,0.0001242951786916997
ARGSL,0.00012426952893141048
PSD160,0.00012426465932918444
HPPK2,0.00012425809778287238
PRAMPC,0.00012425096885950048
ASPTA,0.0001242400096415921
PSSA160,0.0001242395496797964
PGAMT,0.00012422330535582607
I2FE2SS,0.0001241843344178536
ECOAH3,0.00012418344027725843
KDOPS,0.00012414196559619635
METAT,0.0001241342963055882
EGMEACPR,0.00012413297353947546
SHSL1,0.00012412107615609736
G3PAT160,0.00012407743733696962
ADNK1,0.00012403827365521525
CBMKr,0.0001239556091647402
DHAD1,0.00012395351343264226
PPNDH,0.0001239454622948191
UHGADA,0.00012389947661773293
AICART,0.00012386815743833804
RNTR1c2,0.00012382855589009945
SDPTA,0.00012380586955852599
USHD,0.0001237776369638222
AI2K,0.0001237663663632604
OPMEACPS,0.00012372348223052386
NADK,0.00012354641768611867
G3PAT161,0.00012353364767478755
RNTR2c2,0.00012353159436891367
RNTR4c2,0.00012353135906761296
CPPPGO,0.0001235051202579861
HSST,0.0001233618728613946
FCLT,0.00012333240094077172
I2FE2SR,0.00012307482018071358
POR5,0.0001230741584939649
PAI2I,0.0001229824217118811
PPPGO3,0.0001227394337305624
CHORM,0.0001226381563211696
PUNP1,0.00012250781950186364
PAI2T,0.00012241443605353608
TRDR,0.00012233378368145835
GLYCL,0.00012204107925071507
DHORD2,0.00012190302935183692
ICDHyr,0.00012185684566495025
FBA3,0.0001217360069601828
RPI,0.00012137180768721247
M1PD,0.00012085086860808155
PFK_3,0.00012078109331225885
ASAD,0.00012068156821912643
ASPK,0.00012066460309615495
5DOAN,0.00012062961611184512
GARFT,0.0001204546718904966
ASPO3,0.00012021752811818505
GND,0.000119421440441808
RPE,0.00011923084521026608
TKT1,0.00011856000562555206
TKT2,0.00011814482121143188
ACONTa,0.00011680920474861156
HSDy,0.00011668347487655303
FBA,0.00011650347110234749
FUM,0.00011643207050619122
CS,0.00011617761548518351
ACONTb,0.00011612190391065436
GLUDy,0.00011531857486032026
PFK,0.00011521777193945133
THRS,0.00011399033535156803
3OAS140,0.00011289702545478196
3OAR140,0.00011284445039886118
HSK,0.00011233004790958215
PDH,0.00011071502397962787
AKGDH,0.00011023761762035088
SUCDi,0.00010088797607624019
PSP_L,0.00010017164065990786
PSERT,9.894704290775809e-05
PGCD,9.890966851153478e-05
PGL,9.542566761054015e-05
ACKr,9.379674332695945e-05
PGI,9.34044962905068e-05
G6PDH2r,9.280785617510455e-05
PTAr,9.256059296894536e-05
HCO3E,8.997611566583725e-05
MDH,8.943083740879169e-05
SUCOAS,8.542816305734488e-05
ADK1,7.774535844993424e-05
NADTRHD,7.552718731352646e-05
NDPK2,7.421558360891537e-05
DHAPT,6.887303211725653e-05
F6PA,6.745133873851337e-05
NDPK3,5.316831656290398e-05
NDPK4,5.172363280297888e-05
NDPK1,4.000825616711552e-05
ACCOAC,1.964789806480548e-05
MCOATA,1.9120871301476298e-05
RBK,-4.492634914320969e-08
NTD4pp,-4.58875143245075e-08
NNAM,-4.86273940622721e-08
EAR40y,-6.452220668133906e-08
NTD9pp,-1.423745145684392e-07
PYK6,-1.946984602531682e-07
PYK2,-2.282277958705878e-07
PYK3,-2.5465972992049675e-07
GART,-4.817366770925793e-07
PPPGO,-1.0558241292138801e-06
MOX,-3.0960253106080043e-06
NADHPO,-3.2084733464080454e-06
OPHHXy,-3.3481515103097575e-06
