,Coefficient
I4FE4ST,0.00013579212746046238
ACOAD3f,0.00013579047159291579
RNTR3c2,0.00013577683197667066
HACD4,0.0001357765519161593
ECOAH3,0.00013576706798933363
ECOAH5,0.00013573399443233544
CTECOAI7,0.00013569421503853413
PAI2I,0.00013567846647292477
ACACT3r,0.00013566196986163477
AI2K,0.00013560806981972528
ADK1,0.00013542533252014637
PAI2T,0.00013540185466423218
ECOAH6,0.00013533911358432825
DHORD2,0.00013516421684206298
MTHFD,0.00013514707693036292
TRPAS2,0.00013504745069832898
HACD6,0.00013496836157453766
MTHFC,0.00013490043351422804
ACOAD2f,0.00013463403238978114
GHMT2r,0.00013461612031717105
PPPGO3,0.00013425640713386297
FACOAE160,0.000134246483994039
ACOAD6f,0.0001340194350818594
FACOAE161,0.00013398780051705744
PGCD,0.0001339626189154476
ACACT6r,0.00013377173611630894
AACPS4,0.00013356651304309797
AACPS3,0.00013354905449926294
ASAD,0.00013333996729828797
ASPK,0.00013299263149532334
PSERT,0.0001328982823400943
TPI,0.0001328283594919963
PSP_L,0.00013264249179810914
OHPBAT,0.00013263202896152173
ICDHyr,0.00013257866297741296
RNTR2c2,0.0001317056505539764
FUM,0.00013115168170344985
GARFT,0.00013071921653527377
PERD,0.00013066520694952023
PGK,0.0001306247037458301
SUCDi,0.00013049513395599284
HSDy,0.00013044047268202268
CS,0.00013042169456511802
RNTR4c2,0.00013038532671423296
GAPD,0.00013032000380962065
E4PD,0.00013024243375929254
PPC,0.00013004019929296372
ACONTb,0.00013001800201545597
3OAR140,0.00012987726958367293
3OAS140,0.00012981541138491672
PGM,0.00012846937551904057
ACONTa,0.00012831144236019485
ENO,0.00012805312393441255
AKGDH,0.00012782589749559312
GLYCL,0.00012754470841167643
PDH,0.0001269846903408141
4HTHRA,0.00012609726804891215
4HTHRK,0.00012588008013746763
HSK,0.0001257538161324617
SUCOAS,0.00012512773715926616
THRS,0.00012436822562507366
G3PD2,0.0001197129967631722
GLYK,0.00011839695129653479
DHAPT,0.00011204540289828616
GLYCDx,0.00011104550770239829
MDH,0.00011042712658707104
HCO3E,0.0001051181466216949
TKT2,9.117065089509316e-05
RPI,8.869420621296508e-05
PYK6,7.159359513225116e-05
RPE,6.471811255472753e-05
PYK2,5.771779782618519e-05
QMO3,5.763370668439681e-05
PYK3,5.5129386810859595e-05
PYK4,4.197847380305871e-05
TALA,3.414699778745162e-05
F6PA,3.384763844124404e-05
TKT1,3.290744554784886e-05
FADRx2,3.069869184885338e-05
ACKr,2.4876568329349575e-05
PTAr,2.4737931493242983e-05
MCOATA,2.3238383620836273e-05
FADRx,2.31389501320029e-05
ACCOAC,2.263810767923123e-05
NADTRHD,2.2370778893188707e-05
NDPK3,-1.8810139944728188e-08
NDPK1,-2.0279576184075662e-08
NDPK2,-2.6097044122864484e-08
NDPK4,-2.8960368467354618e-08
NDPK7,-2.9529295938954436e-08
RNDR3,-5.1402393901615726e-08
GLYCTO2,-7.51611334126283e-08
GCALDD,-8.986423230589224e-08
G6PDH2r,-1.4947789229935962e-07
PGL,-1.5132936359049352e-07
PGI,-1.735834482291741e-07
ICL,-1.8453140703741238e-07
MALS,-1.9540719130747704e-07
PDX5POi,-2.00969143128156e-07
ADK3,-2.838979431638768e-07
PPPGO,-3.376645618300575e-07
PFL,-3.835488192728347e-07
NADHPO,-4.478064198902566e-07
MOX,-5.172035279064945e-07
OPHHXy,-6.722350519828487e-07
