,Coefficient
DTMPK,0.0001776322417581634
PMDPHT,0.00017759389858010497
UAMAS,0.0001775876559606766
ADSS,0.00017757863516757954
EPMEACPR,0.00017755808198435395
ORPT,0.00017755754143894338
TKT1,0.00017754165048362863
HSST,0.00017753040062671837
I4FE4SR,0.00017751583214163522
TMDS,0.0001775034593993824
SHK3Dr,0.00017749497233375926
OMPDC,0.00017747784504303768
U23GAAT,0.00017743936189642629
DNMPPA,0.00017743623876793798
KDOPS,0.00017743172069716414
ALAR,0.00017743129174723396
GTPCII2,0.00017741985182363133
BTS5,0.00017741498425509036
DPR,0.0001774070353531445
ANS,0.00017735190392632479
PGAMT,0.00017732462459973684
AGPR,0.00017729305527652682
DPCOAK,0.0001772794466230176
DMPPS,0.00017723461124540658
NADK,0.00017721616315571762
IGPS,0.00017721601325680633
G1SAT,0.00017720577691855076
GF6PTA,0.0001771950566453991
ADCL,0.0001771496750883123
AGPAT161,0.00017707074227517908
ACHBS,0.00017707023798324315
RBFK,0.0001769979064043337
LEUTAi,0.00017695879756017771
PRASCSi,0.00017688295639716833
IPPMIa,0.00017687948294351142
UPPDC1,0.00017687900108099314
KARA2,0.00017686689263677165
NDPK3,0.0001768582340759506
DHORTS,0.00017685629287929718
GMPS,0.00017685247435544527
DHAD2,0.000176850193004304
CDPMEK,0.00017683680129878336
PSSA160,0.00017678819746645534
HSTPT,0.00017677955763650081
AHCYSNS,0.00017677870958024555
HBZOPT,0.0001767742098600433
PRFGS,0.0001767545093130068
UAMAGS,0.00017671151371030568
MOHMT,0.00017668559830105518
SHSL1,0.0001766773997707424
OMCDC,0.00017667512785396174
DXPS,0.00017664456087398202
AOXSr2,0.00017664393215088
ICYSDS,0.00017664100757608592
G5SD,0.000176639846381313
KDOCT2,0.00017663718503657097
CPPPGO,0.00017662093862899118
CYTK1,0.00017661613464955536
DAPE,0.0001766003531501755
PDX5PO2,0.00017658994441656817
DB4PS,0.00017658206693576005
OPHBDC,0.00017656479844670406
PTPATi,0.00017653161393957112
TPI,0.000176493750419279
ARGSS,0.00017647690830866568
GK1,0.00017645072689987388
MOAT2,0.00017644987370933404
PPNCL2,0.00017644666777554943
SULR,0.00017642397650396128
MTHFR2,0.00017640850794248104
IPDPS,0.0001763964136782249
PPCDC,0.00017639103167845183
DHDPS,0.00017638734681363067
SERAT,0.00017635663465084058
ARGSL,0.00017634988588697764
SHKK,0.0001763217378649334
AMPMS2,0.00017631514936773798
DUTPDP,0.00017631209596892793
DHFR,0.00017628538032265885
MEPCT,0.0001762455596325258
IMPC,0.00017623828371120777
GLNS,0.00017622156601599634
AMAOTr,0.0001762087360992056
LPADSS,0.00017619974353598396
ACLS,0.00017619940020784786
PSCVT,0.00017617336900731319
RBFSb,0.0001761620833449701
PPA,0.0001761594825784851
ADSL1r,0.000176152892544928
OCTDPS,0.00017612070594110545
GRTT,0.00017610649718555565
PPBNGS,0.00017608199181646305
ACGK,0.0001760606170600841
OGMEACPD,0.00017604914260080975
ADSK,0.00017602693882949805
SADT2,0.00017601560004463015
PDX5PS,0.00017600877492676516
AIRC2,0.00017600712423298953
TALA,0.00017598901155210542
PAPPT3,0.00017591102403104783
PMPK,0.00017585760890804553
ILETA,0.00017585408479125515
ASPO6,0.0001758439083301943
5DOAN,0.00017583598747962075
PRAGSr,0.00017582611505422016
NADS1,0.00017581059805805963
DBTS,0.00017580209675137066
GLU5K,0.00017576664365635063
ALAALAr,0.00017573662199131974
HISTD,0.00017572635227667722
DHNPA2r,0.00017572222554627467
ANPRT,0.00017571487427136122
USHD,0.00017568603327984173
MECDPS,0.00017565971262529866
DMATT,0.0001756129342022744
MOAT,0.00017559808590955785
PAI2I,0.00017558675568794086
HPPK2,0.0001755442214192872
I4FE4ST,0.0001755193388443911
ADCS,0.0001755096101961956
DDPA,0.000175507090871221
ACGS,0.00017541285973104515
RPI,0.0001753835371279382
DHAD1,0.00017533766305793675
TMPPP,0.00017525156187259394
OPMEACPD,0.00017518751231009207
AICART,0.00017517507794578707
AIRC3,0.00017515297906830232
OPHHX3,0.00017514840278873403
PSSA161,0.00017513913438188723
UPP3MT,0.00017513338693724142
DASYN160,0.00017510865723354302
PMEACPE,0.00017509031685748923
I2FE2SS2,0.00017508719620213187
ACOTA,0.0001750055369446568
CHRPL,0.0001749882106652888
TDSK,0.00017494441336486709
HISTP,0.00017490612471358785
ACACT3r,0.00017489141656832784
PSD160,0.00017486798976881426
FESR,0.00017485905934908443
G3PD2,0.00017482981458326305
TRPAS2,0.00017482273297399247
NNATr,0.00017476484453026145
I2FE2ST,0.00017476393842378362
AACPS3,0.00017471833426269508
I2FE2SR,0.00017459860170571394
ASPTA,0.0001745950369196288
AACPS7,0.00017451866166533924
PHETA1,0.00017449362995256349
DHDPRy,0.00017433912647962324
G3PAT161,0.00017432306229871476
DHPPDA2,0.00017410837394428704
HACD7,0.0001740575107700616
FESD1s,0.00017403074031403237
UAAGDS,0.00017398344142764902
ACACT1r,0.0001738129662104802
AI2K,0.00017367939967718101
G3PAT160,0.0001735360236512097
PAPSR,0.00017332930769497576
TRDR,0.00017313846240265375
CBMKr,0.00017312991504448593
PPPGO3,0.00017306159034989518
TRPS3,0.0001730488153206226
PAI2T,0.00017302961296337981
RNTR1c2,0.00017295789814369462
ECOAH3,0.0001727832349559401
FACOAE160,0.00017277795798418752
HACD3,0.00017271593017259264
ACOAD3f,0.00017258044337160677
PERD,0.00017255670369923078
SPODM,0.000172552736326849
HACD2,0.0001723366165728862
RNTR3c2,0.00017227144915613486
4HTHRK,0.00017224762366012714
ACOAD4f,0.00017222354401553243
GLUDy,0.00017214498913821716
G5SADs,0.00017177938002768464
RNTR2c2,0.00017175994286793323
ACOAD1fr,0.00017175189404847424
ACACT7r,0.00017175043809356894
RPE,0.00017171843355910906
IMPD,0.00017171042193132277
FACOAE120,0.00017159525035023663
TKT2,0.00017153715043560428
ACACT5r,0.00017150625566395394
HACD1,0.00017148347830170022
ADK1,0.00017127313241777864
ADNK1,0.00017122072200728236
ECOAH2,0.00017103787095877745
4HTHRA,0.00017101745072645578
OHPBAT,0.00017084172872526942
RNTR4c2,0.00017070173148988553
E4PD,0.00017068634906309071
PUNP1,0.0001706691963487426
PRPPS,0.00017064779944908886
ACACT6r,0.0001704686668255304
ACACT2r,0.00017046796891659056
HACD4,0.00017041577998467186
ECOAH5,0.00017041139986951386
GARFT,0.00017035912178548697
ECOAH4,0.0001703230394511244
ACOAD6f,0.00017026134138409672
ECOAH6,0.00017005270274289566
HACD6,0.00017001190622040934
ACOAD5f,0.00016994483693118272
MDH,0.0001699446159077433
CTECOAI7,0.00016967401406763644
ACOAD2f,0.0001696050700054561
ACOAD7f,0.00016929054521106664
ECOAH7,0.0001692260298101033
ACACT4r,0.00016883322136488675
AACPS4,0.0001687546372516575
ECOAH1,0.00016874756973057534
FACOAE161,0.00016813501762003423
HACD5,0.00016799444624629434
PPCK,0.00016679646032164238
ASPK,0.00016440469250339054
NADTRHD,0.00016369746828716661
ICDHyr,0.00016321647342223473
PDH,0.00016262877343591774
PGM,0.00016255032265734764
3OAR140,0.0001620384383020311
ENO,0.00016192678014277065
ASAD,0.00016159849825011152
3OAS140,0.00016016705992796752
SUCOAS,0.0001597100420967285
FUM,0.00015951754347608092
ACONTb,0.0001593014515978089
AKGDH,0.00015905407710628238
ACONTa,0.00015866503483208456
CS,0.00015820334499104996
HSDy,0.00015672695212248805
SUCDi,0.00015500068983647898
THRS,0.00015137083283593496
HSK,0.00014881446993194857
ME1,0.00013537271677294108
PSERT,0.00012710446119366852
HCO3E,0.00012697436438287085
PSP_L,0.00012433521312126474
PGCD,0.00012413959027823775
GHMT2r,9.692538312881514e-05
FBA,8.296365617557484e-05
FBP,8.101673447335204e-05
QMO3,6.683310993785664e-05
ME2,5.1688300444263635e-05
MTHFC,4.979300297916963e-05
MTHFD,4.9070846371334254e-05
FADRx,3.436058048938215e-05
MCOATA,2.5428084434790968e-05
ACCOAC,2.4507659372817063e-05
PTAr,2.2396701151591445e-05
ACKr,2.227643744134173e-05
ALAALAD,8.694033718498676e-06
FECRMR2,8.49947726908054e-06
DHORD5,6.838968765470222e-06
POX,-1.357618142571082e-08
DGK1,-3.570970456191901e-08
NADH9,-3.854269499228687e-08
X5PL3E,-4.6137133886967034e-08
ALAGLUE,-4.7817466233169715e-08
FADRx2,-4.798360359677107e-08
FMNRx,-7.101377836131428e-08
FEROpp,-7.46733008945434e-08
PPM,-7.75216828851179e-08
KG6PDC,-9.073678596443911e-08
ASCBPL,-9.301957809897598e-08
FE3Ri,-9.436258254141057e-08
RBP4E,-1.0369792309741082e-07
PUNP7,-1.0691763815920356e-07
IDOND,-1.7793878486870362e-07
GART,-6.424825012219522e-07
UGLYCH,-6.915833285482801e-07
GLYCL,-7.181736784594714e-07
POR5,-1.2858947279799666e-06
